
S	1	2
S	2	15
S	3	16
S	4	17
S	5	17
S	6	18
S	7	21
S	8	21
S	9	22
S	10	23
S	11	23
S	12	24
S	13	24
S	14	25
S	15	25
S	16	26
S	17	26
S	18	30
S	19	31
S	20	32
S	21	34
S	22	35
S	23	36
S	24	37
S	25	38
S	26	39
S	27	40
S	28	41
S	29	42
S	30	43
S	31	44
S	32	45
S	33	46
S	34	47
S	35	48
S	36	49
S	37	50
S	38	51
S	39	52
S	40	53
S	41	54
S	42	56
S	43	56
S	44	58
S	45	59
S	46	59
S	47	60
S	48	60
S	49	61
S	50	61
S	51	62
S	52	62
S	53	63
S	54	64
S	55	65
S	56	65
S	57	66
S	58	67
S	59	68
S	60	68
S	61	69
S	62	70
S	63	70
S	64	71
C	237	15	图3-1 系统功能模块图
C	241	16	图3-2 系统用例图
C	247	17	图3-3 系统顶层数据流图
C	250	17	图3-4 系统零层数据流图
C	253	18	图3-5 一层数据流图
C	453	21	图4-1 系统总体架构图
C	457	21	图4-2 系统部署结构图
C	497	22	图4-3 用户实体属性图
C	500	23	图4-4 题目实体属性图
C	503	23	图4-5 标签实体属性图
C	506	24	图4-6 测试用例实体属性图
C	509	24	图4-7 代码草稿实体属性图
C	512	25	图4-8 提交记录实体属性图
C	515	25	图4-9 提交用例结果实体属性图
C	518	26	图4-10 用户题目进度实体属性图
C	521	26	图4-11 数据库整体E-R图
C	797	30	图5-1 用户登录流程图
C	818	31	图5-2 用户登录界面
C	824	32	图5-3 用户注册流程图
C	863	34	图5-4 用户注册界面
C	869	35	图5-5 题库浏览流程图
C	886	36	图5-6 题库浏览界面
C	892	37	图5-7 在线做题流程图
C	906	38	图5-8 在线做题界面
C	912	39	图5-9 代码草稿流程图
C	933	40	图5-10 代码草稿保存界面
C	939	41	图5-11 代码运行流程图
C	966	42	图5-12 代码运行结果界面
C	972	43	图5-13 提交判题流程图
C	1007	44	图5-14 提交判题结果界面
C	1013	45	图5-15 提交结果查询流程图
C	1026	46	图5-16 提交记录查询界面
C	1032	47	图5-17 个人中心与训练看板流程图
C	1061	48	图5-18 训练看板界面
C	1067	49	图5-19 后台题目管理流程图
C	1089	50	图5-20 后台题目管理界面
C	1095	51	图5-21 后台用户管理流程图
C	1115	52	图5-22 后台用户管理界面
C	1121	53	图5-23 判题环境检测流程图
C	1147	54	图5-24 判题环境检测界面
C	1201	56	图6-1 Actuator健康检查
C	1203	56	图6-2 SwaggerUI接口文档
C	1329	58	图6-3 登录弹窗测试
C	1331	59	图6-4 题库组合筛选测试
C	1333	59	图6-5 做题页代码编辑测试
C	1335	60	图6-6 训练看板测试
C	1337	60	图6-7 个人资料维护测试
C	1340	61	图6-8 管理端概览测试
C	1342	61	图6-9 用户管理测试
C	1344	62	图6-10 题目列表管理测试
C	1346	62	图6-11 题目编辑测试
C	1348	63	图6-12 测试用例维护测试
C	1432	64	图6-13 登录接口响应测试
C	1434	65	图6-14 题库列表接口响应测试
C	1436	65	图6-15 运行代码接口响应测试
C	1438	66	图6-16 提交代码接口响应测试
C	1500	67	图6-17 提交AC详情测试
C	1502	68	图6-18 编译错误结果测试
C	1504	68	图6-19 运行错误结果测试
C	1506	69	图6-20 答案错误结果测试
C	1561	70	图6-21 普通用户访问管理端被拒绝测试
C	1563	70	图6-22 管理员访问管理端成功测试
C	1568	71	图6-23 判题环境健康检查测试
